,aryl_halides,solvent,photocalysts,solvent_photocatalyst,piperidines,catalysts,ni_catalysts,ni_solvent,products,uplcms,aryl_halides_moles,photocalysts_moles,piperidines_moles,catalysts_moles,ni_catalysts_moles,reaction_smiles_std,reactant_ids_order
140,CC(C)(C)OC(=O)N1C[C@@H](C[C@H]1C(=O)OC)OC(=O)N2Cc3c(ccc(c3C2)Br)F,CS(C)=O,F[B-](F)(F)F.c1ccc(-c2cc(-c3ccccc3)[o+]c(-c3ccccc3)c2)cc1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,CC(C)(C)OC(=O)N1C[C@@H](C[C@H]1C(=O)OC)OC(=O)N2Cc3c(ccc(c3C2)F)N4CCCCC4,6.092526,100,5,150,180,5,CS(C)=O.C1CCCCN1.C1CN2CCN1CC2.C(COC)OC.Cl[Ni]Cl.F[B-](F)(F)F.c1ccccc1-c1cc(-c2ccccc2)cc(-c2ccccc2)[o+]1.CC(C)(C)OC(N1[C@H](C(OC)=O)C[C@@H](OC(N2Cc3c(Br)ccc(F)c3C2)=O)C1)=O>>CC(C)(C)OC(N1[C@H](C(OC)=O)C[C@@H](OC(N2Cc3c(F)ccc(N4CCCCC4)c3C2)=O)C1)=O,"[2.0, 4.0, 5.0, 6.0, 6.1, 3.0, 3.1, 1.0]"
141,CC(C)(C)OC(=O)N1C[C@@H](C[C@H]1C(=O)OC)OC(=O)N2Cc3c(ccc(c3C2)Br)F,CS(C)=O,N#Cc1ccc(C#N)c2ccccc12,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,CC(C)(C)OC(=O)N1C[C@@H](C[C@H]1C(=O)OC)OC(=O)N2Cc3c(ccc(c3C2)F)N4CCCCC4,0,100,5,150,180,5,CS(C)=O.C1CCCCN1.C1CN2CCN1CC2.C(COC)OC.Cl[Ni]Cl.c1cc(C#N)c2ccccc2c1C#N.CC(C)(C)OC(N1[C@H](C(OC)=O)C[C@@H](OC(N2Cc3c(Br)ccc(F)c3C2)=O)C1)=O>>CC(C)(C)OC(N1[C@H](C(OC)=O)C[C@@H](OC(N2Cc3c(F)ccc(N4CCCCC4)c3C2)=O)C1)=O,"[2.0, 4.0, 5.0, 6.0, 6.1, 3.0, 1.0]"
142,CC(C)(C)OC(=O)N1C[C@@H](C[C@H]1C(=O)OC)OC(=O)N2Cc3c(ccc(c3C2)Br)F,CS(C)=O,FC(F)(F)c1cc(-c2c3ccccc3[n+](-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3ccccc23)cc(C(F)(F)F)c1.[Cl-],CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,CC(C)(C)OC(=O)N1C[C@@H](C[C@H]1C(=O)OC)OC(=O)N2Cc3c(ccc(c3C2)F)N4CCCCC4,13.233952,100,5,150,180,5,CS(C)=O.C1CCCCN1.C1CN2CCN1CC2.C(COC)OC.Cl[Ni]Cl.CC(C)(C)OC(N1[C@H](C(OC)=O)C[C@@H](OC(N2Cc3c(Br)ccc(F)c3C2)=O)C1)=O.[Cl-].FC(F)(F)c1cc(-c2c3ccccc3[n+](-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3c2cccc3)cc(C(F)(F)F)c1>>CC(C)(C)OC(N1[C@H](C(OC)=O)C[C@@H](OC(N2Cc3c(F)ccc(N4CCCCC4)c3C2)=O)C1)=O,"[2.0, 4.0, 5.0, 6.0, 6.1, 1.0, 3.1, 3.0]"
143,CC(C)(C)OC(=O)N1C[C@@H](C[C@H]1C(=O)OC)OC(=O)N2Cc3c(ccc(c3C2)Br)F,CS(C)=O,FC(F)(F)c1cc(-c2c3ccccc3[n+](-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3ccccc23)cc(C(F)(F)F)c1.[Cl-],CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,CC(C)(C)OC(=O)N1C[C@@H](C[C@H]1C(=O)OC)OC(=O)N2Cc3c(ccc(c3C2)F)N4CCCCC4,0,100,5,150,180,5,CS(C)=O.C1CCCCN1.C1CN2CCN1CC2.C(COC)OC.Cl[Ni]Cl.CC(C)(C)OC(N1[C@H](C(OC)=O)C[C@@H](OC(N2Cc3c(Br)ccc(F)c3C2)=O)C1)=O.[Cl-].FC(F)(F)c1cc(-c2c3ccccc3[n+](-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3c2cccc3)cc(C(F)(F)F)c1>>CC(C)(C)OC(N1[C@H](C(OC)=O)C[C@@H](OC(N2Cc3c(F)ccc(N4CCCCC4)c3C2)=O)C1)=O,"[2.0, 4.0, 5.0, 6.0, 6.1, 1.0, 3.1, 3.0]"
144,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br,CS(C)=O,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)N5CCCCC5,5.9541993,100,0.5,150,180,5,CS(C)=O.C1CCCCN1.C1CN2CCN1CC2.C(COC)OC.Cl[Ni]Cl.c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(Br)cc23)=O)ccc1.F[P-](F)(F)(F)(F)F.CC(C)(C)c1cc(ncc1)-c2cc(ccn2)C(C)(C)C.FC(F)(F)c1cnc(cc1)-c2c(cc(cc2F)F)[Ir]c3c(c(cc(F)c3)F)-c4ncc(C(F)(F)F)cc4>>c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(N4CCCCC4)cc23)=O)ccc1,"[2.0, 4.0, 5.0, 6.0, 6.1, 1.0]"
145,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br,CS(C)=O,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.F[P-](F)(F)(F)(F)F.c1ccc(-c2ccccc2[Ir]c2ccccc2-c2ccccn2)nc1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)N5CCCCC5,11.628061,100,0.5,150,180,5,CS(C)=O.C1CCCCN1.C1CN2CCN1CC2.C(COC)OC.Cl[Ni]Cl.c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(Br)cc23)=O)ccc1.F[P-](F)(F)(F)(F)F.CC(C)(C)c1cc(ncc1)-c2cc(ccn2)C(C)(C)C.n1c(-c2ccccc2[Ir]c3c(-c4ncccc4)cccc3)cccc1>>c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(N4CCCCC4)cc23)=O)ccc1,"[2.0, 4.0, 5.0, 6.0, 6.1, 1.0]"
146,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br,CS(C)=O,Fc1cc(F)c(-c2ccccn2)c([Ir](c2cc(F)cc(F)c2-c2ccccn2)c2cc(F)cc(F)c2-c2ccccn2)c1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)N5CCCCC5,14.779127,100,0.5,150,180,5,CS(C)=O.C1CCCCN1.C1CN2CCN1CC2.C(COC)OC.Cl[Ni]Cl.c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(Br)cc23)=O)ccc1.c1c(cc(c(-c2ccccn2)c1F)[Ir](c3cc(cc(c3-c4ccccn4)F)F)c5cc(cc(c5-c6ccccn6)F)F)F>>c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(N4CCCCC4)cc23)=O)ccc1,"[2.0, 4.0, 5.0, 6.0, 6.1, 1.0]"
147,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br,CS(C)=O,c1ccc(-c2ccccc2[Ir](c2ccccc2-c2ccccn2)c2ccccc2-c2ccccn2)nc1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)N5CCCCC5,9.024693,100,0.5,150,180,5,CS(C)=O.C1CCCCN1.C1CN2CCN1CC2.C(COC)OC.Cl[Ni]Cl.c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(Br)cc23)=O)ccc1.c1cnc(-c2c(cccc2)[Ir](c3c(cccc3)-c4ccccn4)c5c(cccc5)-c6ccccn6)cc1>>c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(N4CCCCC4)cc23)=O)ccc1,"[2.0, 4.0, 5.0, 6.0, 6.1, 1.0]"
148,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br,CS(C)=O,F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.[Ru].c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)N5CCCCC5,4.5516214,100,0.5,150,180,5,CS(C)=O.C1CCCCN1.C1CN2CCN1CC2.C(COC)OC.Cl[Ni]Cl.c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(Br)cc23)=O)ccc1.[Ru].F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.c1cccc(-c2ccccn2)n1.c1cccc(-c2ccccn2)n1.c1cccc(-c2ccccn2)n1>>c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(N4CCCCC4)cc23)=O)ccc1,"[2.0, 4.0, 5.0, 6.0, 6.1, 1.0, 3.2, 3.0, 3.1, 3.3, 3.4, 3.5]"
149,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br,CS(C)=O,C1=CC2Sc3ccccc3N(c3ccccc3)C2C=C1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)N5CCCCC5,0,100,0.5,150,180,5,CS(C)=O.C1CCCCN1.C1CN2CCN1CC2.C(COC)OC.Cl[Ni]Cl.c1ccccc1N1C2C=CC=CC2Sc2ccccc21.c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(Br)cc23)=O)ccc1>>c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(N4CCCCC4)cc23)=O)ccc1,"[2.0, 4.0, 5.0, 6.0, 6.1, 3.0, 1.0]"
150,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br,CS(C)=O,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)N5CCCCC5,1.7990425,100,0.5,150,180,5,CS(C)=O.C1CCCCN1.C1CN2CCN1CC2.C(COC)OC.Cl[Ni]Cl.c1(O)ccc2c(c1)Oc1c(ccc(O)c1)C21c2c(cccc2)C(=O)O1.c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(Br)cc23)=O)ccc1>>c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(N4CCCCC4)cc23)=O)ccc1,"[2.0, 4.0, 5.0, 6.0, 6.1, 3.0, 1.0]"
151,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br,CS(C)=O,O=C1OC2(c3cc(I)c(O)c(I)c3Oc3c2cc(I)c(O)c3I)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)N5CCCCC5,0,100,0.5,150,180,5,CS(C)=O.C1CCCCN1.C1CN2CCN1CC2.C(COC)OC.Cl[Ni]Cl.c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(Br)cc23)=O)ccc1.Oc1c(I)c2c(cc1I)C1(c3c(c(I)c(O)c(I)c3)O2)c2c(c(Cl)c(Cl)c(Cl)c2Cl)C(=O)O1>>c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(N4CCCCC4)cc23)=O)ccc1,"[2.0, 4.0, 5.0, 6.0, 6.1, 1.0, 3.0]"
152,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br,CS(C)=O,F[B-](F)(F)F.c1ccc(-c2cc(-c3ccccc3)[o+]c(-c3ccccc3)c2)cc1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)N5CCCCC5,1.1764079,100,0.5,150,180,5,CS(C)=O.C1CCCCN1.C1CN2CCN1CC2.C(COC)OC.Cl[Ni]Cl.c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(Br)cc23)=O)ccc1.F[B-](F)(F)F.c1ccccc1-c1cc(-c2ccccc2)cc(-c2ccccc2)[o+]1>>c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(N4CCCCC4)cc23)=O)ccc1,"[2.0, 4.0, 5.0, 6.0, 6.1, 1.0, 3.0, 3.1]"
153,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br,CS(C)=O,N#Cc1ccc(C#N)c2ccccc12,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)N5CCCCC5,1.3432138,100,0.5,150,180,5,CS(C)=O.C1CCCCN1.C1CN2CCN1CC2.C(COC)OC.Cl[Ni]Cl.c1cc(C#N)c2ccccc2c1C#N.c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(Br)cc23)=O)ccc1>>c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(N4CCCCC4)cc23)=O)ccc1,"[2.0, 4.0, 5.0, 6.0, 6.1, 3.0, 1.0]"
154,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br,CS(C)=O,FC(F)(F)c1cc(-c2c3ccccc3[n+](-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3ccccc23)cc(C(F)(F)F)c1.[Cl-],CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)N5CCCCC5,3.6459253,100,0.5,150,180,5,CS(C)=O.C1CCCCN1.C1CN2CCN1CC2.C(COC)OC.Cl[Ni]Cl.c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(Br)cc23)=O)ccc1.[Cl-].FC(F)(F)c1cc(-c2c3ccccc3[n+](-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3c2cccc3)cc(C(F)(F)F)c1>>c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(N4CCCCC4)cc23)=O)ccc1,"[2.0, 4.0, 5.0, 6.0, 6.1, 1.0, 3.1, 3.0]"
155,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br,CS(C)=O,FC(F)(F)c1cc(-c2c3ccccc3[n+](-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3ccccc23)cc(C(F)(F)F)c1.[Cl-],CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)N5CCCCC5,0,100,0.5,150,180,5,CS(C)=O.C1CCCCN1.C1CN2CCN1CC2.C(COC)OC.Cl[Ni]Cl.c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(Br)cc23)=O)ccc1.[Cl-].FC(F)(F)c1cc(-c2c3ccccc3[n+](-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3c2cccc3)cc(C(F)(F)F)c1>>c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(N4CCCCC4)cc23)=O)ccc1,"[2.0, 4.0, 5.0, 6.0, 6.1, 1.0, 3.1, 3.0]"
156,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br,CS(C)=O,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)N5CCCCC5,0,100,5,150,180,5,CS(C)=O.C1CCCCN1.C1CN2CCN1CC2.C(COC)OC.Cl[Ni]Cl.c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(Br)cc23)=O)ccc1.F[P-](F)(F)(F)(F)F.CC(C)(C)c1cc(ncc1)-c2cc(ccn2)C(C)(C)C.FC(F)(F)c1cnc(cc1)-c2c(cc(cc2F)F)[Ir]c3c(c(cc(F)c3)F)-c4ncc(C(F)(F)F)cc4>>c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(N4CCCCC4)cc23)=O)ccc1,"[2.0, 4.0, 5.0, 6.0, 6.1, 1.0]"
157,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br,CS(C)=O,CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.F[P-](F)(F)(F)(F)F.c1ccc(-c2ccccc2[Ir]c2ccccc2-c2ccccn2)nc1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)N5CCCCC5,0,100,5,150,180,5,CS(C)=O.C1CCCCN1.C1CN2CCN1CC2.C(COC)OC.Cl[Ni]Cl.c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(Br)cc23)=O)ccc1.F[P-](F)(F)(F)(F)F.CC(C)(C)c1cc(ncc1)-c2cc(ccn2)C(C)(C)C.n1c(-c2ccccc2[Ir]c3c(-c4ncccc4)cccc3)cccc1>>c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(N4CCCCC4)cc23)=O)ccc1,"[2.0, 4.0, 5.0, 6.0, 6.1, 1.0]"
158,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br,CS(C)=O,Fc1cc(F)c(-c2ccccn2)c([Ir](c2cc(F)cc(F)c2-c2ccccn2)c2cc(F)cc(F)c2-c2ccccn2)c1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)N5CCCCC5,9.801186,100,5,150,180,5,CS(C)=O.C1CCCCN1.C1CN2CCN1CC2.C(COC)OC.Cl[Ni]Cl.c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(Br)cc23)=O)ccc1.c1c(cc(c(-c2ccccn2)c1F)[Ir](c3cc(cc(c3-c4ccccn4)F)F)c5cc(cc(c5-c6ccccn6)F)F)F>>c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(N4CCCCC4)cc23)=O)ccc1,"[2.0, 4.0, 5.0, 6.0, 6.1, 1.0]"
159,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br,CS(C)=O,c1ccc(-c2ccccc2[Ir](c2ccccc2-c2ccccn2)c2ccccc2-c2ccccn2)nc1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)N5CCCCC5,8.762204,100,5,150,180,5,CS(C)=O.C1CCCCN1.C1CN2CCN1CC2.C(COC)OC.Cl[Ni]Cl.c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(Br)cc23)=O)ccc1.c1cnc(-c2c(cccc2)[Ir](c3c(cccc3)-c4ccccn4)c5c(cccc5)-c6ccccn6)cc1>>c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(N4CCCCC4)cc23)=O)ccc1,"[2.0, 4.0, 5.0, 6.0, 6.1, 1.0]"
160,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br,CS(C)=O,F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.[Ru].c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)N5CCCCC5,0.9803308,100,5,150,180,5,CS(C)=O.C1CCCCN1.C1CN2CCN1CC2.C(COC)OC.Cl[Ni]Cl.c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(Br)cc23)=O)ccc1.[Ru].F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.c1cccc(-c2ccccn2)n1.c1cccc(-c2ccccn2)n1.c1cccc(-c2ccccn2)n1>>c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(N4CCCCC4)cc23)=O)ccc1,"[2.0, 4.0, 5.0, 6.0, 6.1, 1.0, 3.2, 3.0, 3.1, 3.3, 3.4, 3.5]"
161,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br,CS(C)=O,C1=CC2Sc3ccccc3N(c3ccccc3)C2C=C1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)N5CCCCC5,0,100,5,150,180,5,CS(C)=O.C1CCCCN1.C1CN2CCN1CC2.C(COC)OC.Cl[Ni]Cl.c1ccccc1N1C2C=CC=CC2Sc2ccccc21.c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(Br)cc23)=O)ccc1>>c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(N4CCCCC4)cc23)=O)ccc1,"[2.0, 4.0, 5.0, 6.0, 6.1, 3.0, 1.0]"
162,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br,CS(C)=O,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)N5CCCCC5,8.712085,100,5,150,180,5,CS(C)=O.C1CCCCN1.C1CN2CCN1CC2.C(COC)OC.Cl[Ni]Cl.c1(O)ccc2c(c1)Oc1c(ccc(O)c1)C21c2c(cccc2)C(=O)O1.c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(Br)cc23)=O)ccc1>>c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(N4CCCCC4)cc23)=O)ccc1,"[2.0, 4.0, 5.0, 6.0, 6.1, 3.0, 1.0]"
163,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br,CS(C)=O,O=C1OC2(c3cc(I)c(O)c(I)c3Oc3c2cc(I)c(O)c3I)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)N5CCCCC5,0,100,5,150,180,5,CS(C)=O.C1CCCCN1.C1CN2CCN1CC2.C(COC)OC.Cl[Ni]Cl.c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(Br)cc23)=O)ccc1.Oc1c(I)c2c(cc1I)C1(c3c(c(I)c(O)c(I)c3)O2)c2c(c(Cl)c(Cl)c(Cl)c2Cl)C(=O)O1>>c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(N4CCCCC4)cc23)=O)ccc1,"[2.0, 4.0, 5.0, 6.0, 6.1, 1.0, 3.0]"
164,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)Br,CS(C)=O,F[B-](F)(F)F.c1ccc(-c2cc(-c3ccccc3)[o+]c(-c3ccccc3)c2)cc1,CS(C)=O,C1CCNCC1,C1CN2CCN1CC2,COCCOC.Cl[Ni]Cl,CS(C)=O,c1ccc(cc1)COC(=O)N2CCC[C@@H]2C(=O)c3c[nH]c4c3cc(cc4)N5CCCCC5,0,100,5,150,180,5,CS(C)=O.C1CCCCN1.C1CN2CCN1CC2.C(COC)OC.Cl[Ni]Cl.c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(Br)cc23)=O)ccc1.F[B-](F)(F)F.c1ccccc1-c1cc(-c2ccccc2)cc(-c2ccccc2)[o+]1>>c1cc(COC(=O)N2CCC[C@@H]2C(c2c[nH]c3ccc(N4CCCCC4)cc23)=O)ccc1,"[2.0, 4.0, 5.0, 6.0, 6.1, 1.0, 3.0, 3.1]"
